number,sharpe_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_multiply,params_bb_timeperiod,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
2446,1.062739721322751,0.18200830750361846,2024-01-16 16:39:53.791033,2024-01-16 16:39:53.947681,0 days 00:00:00.156648,2.4860313673754515,19,2.291746404663094,25,48,COMPLETE
2447,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:53.947681,2024-01-16 16:39:54.073654,0 days 00:00:00.125973,2.431917413577825,19,2.175056526241787,25,48,COMPLETE
2448,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:54.073654,2024-01-16 16:39:54.206985,0 days 00:00:00.133331,2.4657178222919374,19,2.1131463933573738,26,48,COMPLETE
2449,1.062739721322751,0.18200830750361846,2024-01-16 16:39:54.206985,2024-01-16 16:39:54.356266,0 days 00:00:00.149281,2.416615012951592,19,2.247592589892456,26,48,COMPLETE
2450,1.062739721322751,0.18200830750361846,2024-01-16 16:39:54.356266,2024-01-16 16:39:54.621190,0 days 00:00:00.264924,2.4435501559294175,19,2.2753133536761827,26,49,COMPLETE
2451,0.33252397882174395,0.04820073424248164,2024-01-16 16:39:54.621190,2024-01-16 16:39:54.799009,0 days 00:00:00.177819,2.4657178222919374,19,2.012194300986264,20,49,COMPLETE
2452,1.062739721322751,0.18200830750361846,2024-01-16 16:39:54.805013,2024-01-16 16:39:54.924274,0 days 00:00:00.119261,2.466827669665682,19,2.239278196648105,25,49,COMPLETE
2453,0.26064987779857535,0.04221550339427751,2024-01-16 16:39:54.924274,2024-01-16 16:39:55.058722,0 days 00:00:00.134448,2.355257964991368,19,2.2701541225563164,26,49,COMPLETE
2454,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:55.058722,2024-01-16 16:39:55.223284,0 days 00:00:00.164562,2.416615012951592,19,2.1181185579688746,25,49,COMPLETE
2455,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:39:55.223284,2024-01-16 16:39:55.332790,0 days 00:00:00.109506,2.317220741962721,19,2.279845201009323,26,49,COMPLETE
2456,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:55.340785,2024-01-16 16:39:55.484945,0 days 00:00:00.144160,2.4054522148934727,19,2.093268538142139,24,49,COMPLETE
2457,1.062739721322751,0.18200830750361846,2024-01-16 16:39:55.484945,2024-01-16 16:39:55.621498,0 days 00:00:00.136553,2.4430247524560618,19,2.2176821198855605,25,49,COMPLETE
2458,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:39:55.621498,2024-01-16 16:39:55.772793,0 days 00:00:00.151295,2.4430247524560618,22,2.2176821198855605,26,49,COMPLETE
2459,0.41033240764749335,0.06672562348787948,2024-01-16 16:39:55.772793,2024-01-16 16:39:55.989243,0 days 00:00:00.216450,2.4472810429050718,19,2.238978716357012,23,49,COMPLETE
2460,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:55.989243,2024-01-16 16:39:56.164001,0 days 00:00:00.174758,2.466827669665682,19,2.012194300986264,26,49,COMPLETE
2461,0.6042780227563924,0.14138837699166204,2024-01-16 16:39:56.172023,2024-01-16 16:39:56.291966,0 days 00:00:00.119943,2.4104519423247175,19,2.279845201009323,25,49,COMPLETE
2462,-0.03679525924197302,-0.012453905817682197,2024-01-16 16:39:56.300470,2024-01-16 16:39:56.452383,0 days 00:00:00.151913,2.474279694178719,21,2.2753133536761827,26,49,COMPLETE
2463,-0.055907970024779687,-0.0519741996851377,2024-01-16 16:39:56.460371,2024-01-16 16:39:56.628505,0 days 00:00:00.168134,2.394806828018706,23,2.239278196648105,20,49,COMPLETE
2464,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:39:56.628505,2024-01-16 16:39:56.732788,0 days 00:00:00.104283,2.394806828018706,22,2.1870397591433752,26,49,COMPLETE
2465,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:56.732788,2024-01-16 16:39:56.853181,0 days 00:00:00.120393,2.4799700784109815,20,2.2176821198855605,26,49,COMPLETE
2466,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:39:56.853181,2024-01-16 16:39:57.005243,0 days 00:00:00.152062,2.4430247524560618,22,2.2176821198855605,25,49,COMPLETE
2467,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:57.005243,2024-01-16 16:39:57.171842,0 days 00:00:00.166599,2.4657178222919374,19,2.07878228132892,26,49,COMPLETE
2468,1.062739721322751,0.18200830750361846,2024-01-16 16:39:57.171842,2024-01-16 16:39:57.330511,0 days 00:00:00.158669,2.452407626686784,19,2.247592589892456,24,49,COMPLETE
2469,0.41033240764749335,0.06672562348787948,2024-01-16 16:39:57.330511,2024-01-16 16:39:57.449608,0 days 00:00:00.119097,2.4430247524560618,19,2.238978716357012,23,49,COMPLETE
2470,1.062739721322751,0.18200830750361846,2024-01-16 16:39:57.449608,2024-01-16 16:39:57.662845,0 days 00:00:00.213237,2.452407626686784,19,2.239278196648105,24,49,COMPLETE
2471,-0.03679525924197302,-0.012453905817682197,2024-01-16 16:39:57.670791,2024-01-16 16:39:57.790314,0 days 00:00:00.119523,2.419604019117595,24,2.00088583730105,25,49,COMPLETE
2472,1.062739721322751,0.18200830750361846,2024-01-16 16:39:57.790314,2024-01-16 16:39:57.907112,0 days 00:00:00.116798,2.431917413577825,19,2.2176821198855605,26,49,COMPLETE
2473,1.062739721322751,0.18200830750361846,2024-01-16 16:39:57.907112,2024-01-16 16:39:58.072329,0 days 00:00:00.165217,2.466827669665682,19,2.263600281232595,25,49,COMPLETE
2474,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:58.072329,2024-01-16 16:39:58.202400,0 days 00:00:00.130071,2.427082549644391,19,2.135118179908496,26,49,COMPLETE
2475,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:58.202400,2024-01-16 16:39:58.339093,0 days 00:00:00.136693,2.4435501559294175,20,2.238978716357012,25,49,COMPLETE
2476,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:39:58.347085,2024-01-16 16:39:58.473905,0 days 00:00:00.126820,2.317220741962721,19,2.2509119028508344,26,49,COMPLETE
2477,-0.9498391119716277,-0.21292452356332603,2024-01-16 16:39:58.473905,2024-01-16 16:39:58.635863,0 days 00:00:00.161958,2.346246583206762,24,2.210938192256826,26,49,COMPLETE
2478,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:39:58.635863,2024-01-16 16:39:58.764273,0 days 00:00:00.128410,2.319851216117807,19,2.228691107198701,26,49,COMPLETE
2479,0.41033240764749335,0.06672562348787948,2024-01-16 16:39:58.764273,2024-01-16 16:39:58.945659,0 days 00:00:00.181386,2.4430247524560618,19,2.2176821198855605,22,49,COMPLETE
2480,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:58.953659,2024-01-16 16:39:59.113676,0 days 00:00:00.160017,2.466827669665682,19,2.077192389382132,24,49,COMPLETE
2481,-0.7908556071263971,-0.17715720954657144,2024-01-16 16:39:59.113676,2024-01-16 16:39:59.223631,0 days 00:00:00.109955,2.431917413577825,22,2.2665540669674678,26,49,COMPLETE
2482,1.062739721322751,0.18200830750361846,2024-01-16 16:39:59.231592,2024-01-16 16:39:59.356120,0 days 00:00:00.124528,2.452407626686784,19,2.239278196648105,24,49,COMPLETE
2483,1.062739721322751,0.18200830750361846,2024-01-16 16:39:59.356120,2024-01-16 16:39:59.466219,0 days 00:00:00.110099,2.394806828018706,19,2.192162031929476,26,49,COMPLETE
2484,0.31968768765109046,0.04688884346120204,2024-01-16 16:39:59.466219,2024-01-16 16:39:59.638145,0 days 00:00:00.171926,2.359451516939885,19,2.0030898634657435,22,49,COMPLETE
2485,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:59.638145,2024-01-16 16:39:59.757422,0 days 00:00:00.119277,2.4430247524560618,19,2.2176821198855605,26,49,COMPLETE
2486,1.062739721322751,0.18200830750361846,2024-01-16 16:39:59.757422,2024-01-16 16:39:59.970072,0 days 00:00:00.212650,2.42287310947457,19,2.210938192256826,26,49,COMPLETE
2487,1.1179824439623918,0.17486205993462847,2024-01-16 16:39:59.978086,2024-01-16 16:40:00.234036,0 days 00:00:00.255950,2.4430247524560618,19,2.115568409208575,25,49,COMPLETE
2488,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:00.234036,2024-01-16 16:40:00.354365,0 days 00:00:00.120329,2.494606572244927,19,2.0842688613848304,25,49,COMPLETE
2489,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:00.354365,2024-01-16 16:40:00.504458,0 days 00:00:00.150093,2.452407626686784,19,2.041323151089721,23,49,COMPLETE
2490,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:00.506002,2024-01-16 16:40:00.615404,0 days 00:00:00.109402,2.4054522148934727,20,2.210938192256826,25,49,COMPLETE
2491,1.062739721322751,0.18200830750361846,2024-01-16 16:40:00.615404,2024-01-16 16:40:00.779960,0 days 00:00:00.164556,2.452407626686784,19,2.239278196648105,24,49,COMPLETE
2492,1.062739721322751,0.18200830750361846,2024-01-16 16:40:00.779960,2024-01-16 16:40:00.906619,0 days 00:00:00.126659,2.394806828018706,19,2.213072065473544,26,49,COMPLETE
2493,1.062739721322751,0.18200830750361846,2024-01-16 16:40:00.906619,2024-01-16 16:40:01.031280,0 days 00:00:00.124661,2.4138287192356818,19,2.210938192256826,25,49,COMPLETE
2494,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:01.031280,2024-01-16 16:40:01.207610,0 days 00:00:00.176330,2.4657178222919374,19,2.2370372977244264,26,49,COMPLETE
2495,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:01.215609,2024-01-16 16:40:01.323996,0 days 00:00:00.108387,2.3966650581792024,23,2.210938192256826,25,49,COMPLETE
2496,inf,0.0,2024-01-16 16:40:01.323996,2024-01-16 16:40:01.487748,0 days 00:00:00.163752,2.317220741962721,23,2.279845201009323,26,49,COMPLETE
2497,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:01.495742,2024-01-16 16:40:01.655161,0 days 00:00:00.159419,2.431917413577825,19,2.0186936514044502,26,49,COMPLETE
2498,1.062739721322751,0.18200830750361846,2024-01-16 16:40:01.655161,2024-01-16 16:40:01.806190,0 days 00:00:00.151029,2.4970808332341234,19,2.2854656453936912,24,49,COMPLETE
2499,1.062739721322751,0.18200830750361846,2024-01-16 16:40:01.806190,2024-01-16 16:40:01.947929,0 days 00:00:00.141739,2.3689808375916477,19,2.2176821198855605,25,49,COMPLETE
2500,1.062739721322751,0.18200830750361846,2024-01-16 16:40:01.947929,2024-01-16 16:40:02.185631,0 days 00:00:00.237702,2.472602511455502,19,2.2753133536761827,26,50,COMPLETE
2501,-0.9498391119716277,-0.21292452356332603,2024-01-16 16:40:02.185631,2024-01-16 16:40:02.314599,0 days 00:00:00.128968,2.399235077319502,24,2.210938192256826,24,50,COMPLETE
2502,1.062739721322751,0.18200830750361846,2024-01-16 16:40:02.314599,2024-01-16 16:40:02.495717,0 days 00:00:00.181118,2.452407626686784,19,2.2753133536761827,26,50,COMPLETE
2503,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:02.503717,2024-01-16 16:40:02.665782,0 days 00:00:00.162065,2.466827669665682,19,2.1146867446709643,25,50,COMPLETE
2504,1.062739721322751,0.18200830750361846,2024-01-16 16:40:02.665782,2024-01-16 16:40:02.807167,0 days 00:00:00.141385,2.466827669665682,19,2.263600281232595,25,50,COMPLETE
2505,1.062739721322751,0.18200830750361846,2024-01-16 16:40:02.807167,2024-01-16 16:40:02.930280,0 days 00:00:00.123113,2.4054522148934727,19,2.228248667881235,25,50,COMPLETE
2506,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:02.930280,2024-01-16 16:40:03.098628,0 days 00:00:00.168348,2.452407626686784,23,2.239278196648105,22,50,COMPLETE
2507,0.31968768765109046,0.04688884346120204,2024-01-16 16:40:03.107170,2024-01-16 16:40:03.231418,0 days 00:00:00.124248,2.4430247524560618,24,2.2176821198855605,24,50,COMPLETE
2508,-0.01878644180527436,-0.028321824891217772,2024-01-16 16:40:03.231418,2024-01-16 16:40:03.367806,0 days 00:00:00.136388,2.4177488728448417,19,2.2854656453936912,24,50,COMPLETE
2509,1.062739721322751,0.18200830750361846,2024-01-16 16:40:03.367806,2024-01-16 16:40:03.521672,0 days 00:00:00.153866,2.4054522148934727,19,2.228248667881235,25,50,COMPLETE
2510,1.062739721322751,0.18200830750361846,2024-01-16 16:40:03.521672,2024-01-16 16:40:03.640112,0 days 00:00:00.118440,2.394191091860249,19,2.1752937044160197,25,50,COMPLETE
2511,1.062739721322751,0.18200830750361846,2024-01-16 16:40:03.640112,2024-01-16 16:40:03.760341,0 days 00:00:00.120229,2.4138287192356818,19,2.247592589892456,26,50,COMPLETE
2512,1.062739721322751,0.18200830750361846,2024-01-16 16:40:03.768340,2024-01-16 16:40:03.994368,0 days 00:00:00.226028,2.394806828018706,19,2.213072065473544,26,50,COMPLETE
2513,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:03.994368,2024-01-16 16:40:04.130790,0 days 00:00:00.136422,2.4472810429050718,20,2.2176821198855605,25,50,COMPLETE
2514,0.41033240764749335,0.06672562348787948,2024-01-16 16:40:04.130790,2024-01-16 16:40:04.299139,0 days 00:00:00.168349,2.452407626686784,19,2.263600281232595,23,50,COMPLETE
2515,1.062739721322751,0.18200830750361846,2024-01-16 16:40:04.299139,2024-01-16 16:40:04.471318,0 days 00:00:00.172179,2.392226206995803,19,2.210938192256826,25,50,COMPLETE
2516,-0.4447568921379218,-0.12613818848760844,2024-01-16 16:40:04.471318,2024-01-16 16:40:04.629409,0 days 00:00:00.158091,2.452407626686784,19,2.1737491955859265,20,50,COMPLETE
2517,1.062739721322751,0.18200830750361846,2024-01-16 16:40:04.637404,2024-01-16 16:40:04.757287,0 days 00:00:00.119883,2.4054522148934727,19,2.210938192256826,26,50,COMPLETE
2518,1.062739721322751,0.18200830750361846,2024-01-16 16:40:04.765277,2024-01-16 16:40:04.933166,0 days 00:00:00.167889,2.4430247524560618,19,2.2176821198855605,25,50,COMPLETE
2519,0.41033240764749335,0.06672562348787948,2024-01-16 16:40:04.933166,2024-01-16 16:40:05.109593,0 days 00:00:00.176427,2.416615012951592,19,2.210373684128131,22,50,COMPLETE
2520,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:05.109593,2024-01-16 16:40:05.243327,0 days 00:00:00.133734,2.4657178222919374,19,2.012194300986264,24,50,COMPLETE
2521,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:05.243327,2024-01-16 16:40:05.419774,0 days 00:00:00.176447,2.4435501559294175,19,2.1429084449837346,25,50,COMPLETE
2522,1.062739721322751,0.18200830750361846,2024-01-16 16:40:05.419774,2024-01-16 16:40:05.547225,0 days 00:00:00.127451,2.42287310947457,19,2.2362477441810134,24,50,COMPLETE
2523,1.062739721322751,0.18200830750361846,2024-01-16 16:40:05.555219,2024-01-16 16:40:05.680589,0 days 00:00:00.125370,2.452407626686784,19,2.2427905816781135,24,50,COMPLETE
2524,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:40:05.680589,2024-01-16 16:40:05.797781,0 days 00:00:00.117192,2.337349966924092,19,2.2753133536761827,26,50,COMPLETE
2525,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:05.797781,2024-01-16 16:40:05.979310,0 days 00:00:00.181529,2.452431016122262,19,2.117941720287877,26,50,COMPLETE
2526,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:05.979310,2024-01-16 16:40:06.113855,0 days 00:00:00.134545,2.416615012951592,19,2.201163658381211,26,50,COMPLETE
2527,1.062739721322751,0.18200830750361846,2024-01-16 16:40:06.113855,2024-01-16 16:40:06.247105,0 days 00:00:00.133250,2.4054522148934727,19,2.228248667881235,25,50,COMPLETE
2528,1.062739721322751,0.18200830750361846,2024-01-16 16:40:06.247105,2024-01-16 16:40:06.411370,0 days 00:00:00.164265,2.466827669665682,19,2.239278196648105,25,50,COMPLETE
2529,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:40:06.413410,2024-01-16 16:40:06.530350,0 days 00:00:00.116940,2.3063802320708775,19,2.2176821198855605,25,50,COMPLETE
2530,1.062739721322751,0.18200830750361846,2024-01-16 16:40:06.530350,2024-01-16 16:40:06.688855,0 days 00:00:00.158505,2.4430247524560618,19,2.2176821198855605,24,50,COMPLETE
2531,1.062739721322751,0.18200830750361846,2024-01-16 16:40:06.688855,2024-01-16 16:40:06.865192,0 days 00:00:00.176337,2.394806828018706,19,2.213072065473544,26,50,COMPLETE
2532,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:06.873184,2024-01-16 16:40:06.997518,0 days 00:00:00.124334,2.452407626686784,20,2.2520764042798995,25,50,COMPLETE
2533,1.062739721322751,0.18200830750361846,2024-01-16 16:40:06.997518,2024-01-16 16:40:07.146413,0 days 00:00:00.148895,2.431917413577825,19,2.2665540669674678,26,50,COMPLETE
2534,1.062739721322751,0.18200830750361846,2024-01-16 16:40:07.154376,2024-01-16 16:40:07.304215,0 days 00:00:00.149839,2.4443346672220096,19,2.239278196648105,24,50,COMPLETE
2535,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:07.312218,2024-01-16 16:40:07.438878,0 days 00:00:00.126660,2.466827669665682,20,2.036538323548491,25,50,COMPLETE
2536,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:07.438878,2024-01-16 16:40:07.627560,0 days 00:00:00.188682,2.4472810429050718,19,2.1471901176772374,24,50,COMPLETE
2537,-0.9498391119716277,-0.21292452356332603,2024-01-16 16:40:07.627560,2024-01-16 16:40:07.819580,0 days 00:00:00.192020,2.394806828018706,24,2.210938192256826,25,50,COMPLETE
2538,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:07.819580,2024-01-16 16:40:07.970850,0 days 00:00:00.151270,2.466827669665682,19,2.239278196648105,26,50,COMPLETE
2539,1.062739721322751,0.18200830750361846,2024-01-16 16:40:07.970850,2024-01-16 16:40:08.104642,0 days 00:00:00.133792,2.427082549644391,19,2.2176821198855605,26,50,COMPLETE
2540,-0.03679525924197302,-0.012453905817682197,2024-01-16 16:40:08.104642,2024-01-16 16:40:08.286116,0 days 00:00:00.181474,2.3666078103447976,24,2.001096329749425,25,50,COMPLETE
2541,0.19670380431578682,0.022754982315029936,2024-01-16 16:40:08.294112,2024-01-16 16:40:08.841945,0 days 00:00:00.547833,2.4054522148934727,19,2.228248667881235,20,50,COMPLETE
2542,0.41033240764749335,0.06672562348787948,2024-01-16 16:40:08.841945,2024-01-16 16:40:08.970212,0 days 00:00:00.128267,2.3689808375916477,19,2.2176821198855605,24,50,COMPLETE
2543,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:08.978204,2024-01-16 16:40:09.201190,0 days 00:00:00.222986,2.452407626686784,20,2.228248667881235,24,50,COMPLETE
2544,1.062739721322751,0.18200830750361846,2024-01-16 16:40:09.201190,2024-01-16 16:40:09.485894,0 days 00:00:00.284704,2.4435501559294175,19,2.2753133536761827,26,50,COMPLETE
2545,0.19670380431578682,0.022754982315029936,2024-01-16 16:40:09.485894,2024-01-16 16:40:09.711021,0 days 00:00:00.225127,2.42287310947457,19,2.2997354267543177,20,50,COMPLETE
2546,1.062739721322751,0.18200830750361846,2024-01-16 16:40:09.714528,2024-01-16 16:40:09.838405,0 days 00:00:00.123877,2.392462949148484,19,2.2176821198855605,24,50,COMPLETE
2547,1.062739721322751,0.18200830750361846,2024-01-16 16:40:09.838405,2024-01-16 16:40:09.979887,0 days 00:00:00.141482,2.452407626686784,19,2.239278196648105,24,50,COMPLETE
2548,0.41033240764749335,0.06672562348787948,2024-01-16 16:40:09.979887,2024-01-16 16:40:10.153203,0 days 00:00:00.173316,2.4033359979522766,19,2.228248667881235,23,50,COMPLETE
2549,1.062739721322751,0.18200830750361846,2024-01-16 16:40:10.161164,2024-01-16 16:40:10.319797,0 days 00:00:00.158633,2.452407626686784,19,2.239278196648105,24,50,COMPLETE
2550,1.062739721322751,0.18200830750361846,2024-01-16 16:40:10.319797,2024-01-16 16:40:10.575080,0 days 00:00:00.255283,2.466827669665682,19,2.2526257623495636,25,51,COMPLETE
2551,-0.9498391119716277,-0.21292452356332603,2024-01-16 16:40:10.575080,2024-01-16 16:40:10.827301,0 days 00:00:00.252221,2.412244916094628,23,2.279845201009323,26,51,COMPLETE
2552,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:10.835262,2024-01-16 16:40:10.963501,0 days 00:00:00.128239,2.394806828018706,19,2.1564091961377856,26,51,COMPLETE
2553,-0.40751069334774603,-0.15616860860847326,2024-01-16 16:40:10.971465,2024-01-16 16:40:11.120928,0 days 00:00:00.149463,2.4054522148934727,19,2.2721284291070285,22,51,COMPLETE
2554,0.6042780227563924,0.14138837699166204,2024-01-16 16:40:11.120928,2024-01-16 16:40:11.246271,0 days 00:00:00.125343,2.3639640502108072,19,2.247592589892456,26,51,COMPLETE
2555,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:11.246271,2024-01-16 16:40:11.404885,0 days 00:00:00.158614,2.4138287192356818,19,2.035020980709806,26,51,COMPLETE
2556,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:11.404885,2024-01-16 16:40:11.505451,0 days 00:00:00.100566,2.394191091860249,23,2.1752937044160197,25,51,COMPLETE
2557,0.5708130691613401,0.10027706509862938,2024-01-16 16:40:11.513489,2024-01-16 16:40:11.657700,0 days 00:00:00.144211,2.350662891671392,19,2.213072065473544,25,51,COMPLETE
2558,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:11.657700,2024-01-16 16:40:11.818391,0 days 00:00:00.160691,2.456817183905978,19,2.068779030122198,23,51,COMPLETE
2559,0.6042780227563924,0.14138837699166204,2024-01-16 16:40:11.818391,2024-01-16 16:40:11.946153,0 days 00:00:00.127762,2.392226206995803,19,2.2595556968496453,25,51,COMPLETE
2560,-0.01878644180527436,-0.028321824891217772,2024-01-16 16:40:11.946153,2024-01-16 16:40:12.071514,0 days 00:00:00.125361,2.4138287192356818,19,2.2695070867395732,24,51,COMPLETE
2561,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:12.079476,2024-01-16 16:40:12.204670,0 days 00:00:00.125194,2.394806828018706,19,2.002573272448965,26,51,COMPLETE
2562,0.3966394066473644,0.060276357991827755,2024-01-16 16:40:12.204670,2024-01-16 16:40:12.417921,0 days 00:00:00.213251,2.427082549644391,19,2.088580782633719,20,51,COMPLETE
2563,1.062739721322751,0.18200830750361846,2024-01-16 16:40:12.417921,2024-01-16 16:40:12.543113,0 days 00:00:00.125192,2.4430247524560618,19,2.2176821198855605,25,51,COMPLETE
2564,1.062739721322751,0.18200830750361846,2024-01-16 16:40:12.543113,2024-01-16 16:40:12.679389,0 days 00:00:00.136276,2.452407626686784,19,2.239278196648105,24,51,COMPLETE
2565,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:12.687353,2024-01-16 16:40:12.836688,0 days 00:00:00.149335,2.394191091860249,19,2.012194300986264,25,51,COMPLETE
2566,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:12.836688,2024-01-16 16:40:12.996863,0 days 00:00:00.160175,2.4374232404040885,22,2.213072065473544,24,51,COMPLETE
2567,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:13.004826,2024-01-16 16:40:13.105869,0 days 00:00:00.101043,2.4138287192356818,24,2.2176821198855605,25,51,COMPLETE
2568,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:13.113899,2024-01-16 16:40:13.219455,0 days 00:00:00.105556,2.4025745740276037,20,2.2176821198855605,26,51,COMPLETE
2569,1.062739721322751,0.18200830750361846,2024-01-16 16:40:13.225958,2024-01-16 16:40:13.411674,0 days 00:00:00.185716,2.4054522148934727,19,2.2496179533931167,25,51,COMPLETE
2570,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:13.411674,2024-01-16 16:40:13.521949,0 days 00:00:00.110275,2.452407626686784,23,2.2753133536761827,24,51,COMPLETE
2571,1.062739721322751,0.18200830750361846,2024-01-16 16:40:13.521949,2024-01-16 16:40:13.671340,0 days 00:00:00.149391,2.427082549644391,19,2.2753133536761827,25,51,COMPLETE
2572,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:13.671340,2024-01-16 16:40:13.803815,0 days 00:00:00.132475,2.498776326887695,19,2.2067017578713766,26,51,COMPLETE
2573,1.062739721322751,0.18200830750361846,2024-01-16 16:40:13.803815,2024-01-16 16:40:13.956440,0 days 00:00:00.152625,2.401636737871856,19,2.210938192256826,26,51,COMPLETE
2574,-0.7908556071263971,-0.17715720954657144,2024-01-16 16:40:13.956440,2024-01-16 16:40:14.079775,0 days 00:00:00.123335,2.4054522148934727,22,2.26243248688253,26,51,COMPLETE
2575,0.41033240764749335,0.06672562348787948,2024-01-16 16:40:14.079775,2024-01-16 16:40:14.204306,0 days 00:00:00.124531,2.452407626686784,19,2.279845201009323,24,51,COMPLETE
2576,0.3072818027773606,0.05915296669077023,2024-01-16 16:40:14.212353,2024-01-16 16:40:14.396068,0 days 00:00:00.183715,2.452407626686784,19,2.2427905816781135,20,51,COMPLETE
2577,-0.24656642014161506,-0.11473260371388463,2024-01-16 16:40:14.404029,2024-01-16 16:40:14.536602,0 days 00:00:00.132573,2.339760816195,19,2.239278196648105,26,51,COMPLETE
2578,0.31968768765109046,0.04688884346120204,2024-01-16 16:40:14.536602,2024-01-16 16:40:14.694448,0 days 00:00:00.157846,2.4054522148934727,24,2.1304372689278686,25,51,COMPLETE
2579,1.062739721322751,0.18200830750361846,2024-01-16 16:40:14.702414,2024-01-16 16:40:14.921147,0 days 00:00:00.218733,2.4430247524560618,19,2.2176821198855605,25,51,COMPLETE
2580,1.062739721322751,0.18200830750361846,2024-01-16 16:40:14.927186,2024-01-16 16:40:15.352544,0 days 00:00:00.425358,2.427082549644391,19,2.247592589892456,26,51,COMPLETE
2581,0.6042780227563924,0.14138837699166204,2024-01-16 16:40:15.352544,2024-01-16 16:40:15.711589,0 days 00:00:00.359045,2.392226206995803,19,2.2665540669674678,25,51,COMPLETE
2582,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:15.711589,2024-01-16 16:40:16.088354,0 days 00:00:00.376765,2.4335675338536684,19,2.0280438543333474,25,51,COMPLETE
2583,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:40:16.088354,2024-01-16 16:40:16.254164,0 days 00:00:00.165810,2.452407626686784,22,2.2089287834545988,26,51,COMPLETE
2584,1.062739721322751,0.18200830750361846,2024-01-16 16:40:16.254164,2024-01-16 16:40:16.378288,0 days 00:00:00.124124,2.4472810429050718,19,2.2176821198855605,25,51,COMPLETE
2585,1.062739721322751,0.18200830750361846,2024-01-16 16:40:16.378288,2024-01-16 16:40:16.539449,0 days 00:00:00.161161,2.472602511455502,19,2.2753133536761827,26,51,COMPLETE
2586,1.062739721322751,0.18200830750361846,2024-01-16 16:40:16.539449,2024-01-16 16:40:16.670800,0 days 00:00:00.131351,2.452407626686784,19,2.235694800464916,24,51,COMPLETE
2587,1.062739721322751,0.18200830750361846,2024-01-16 16:40:16.670800,2024-01-16 16:40:16.802780,0 days 00:00:00.131980,2.4970808332341234,19,2.2854656453936912,24,51,COMPLETE
2588,1.1179824439623918,0.17486205993462847,2024-01-16 16:40:16.802780,2024-01-16 16:40:17.033562,0 days 00:00:00.230782,2.452407626686784,19,2.067079893396892,24,51,COMPLETE
2589,-0.7908556071263971,-0.17715720954657144,2024-01-16 16:40:17.033562,2024-01-16 16:40:17.186879,0 days 00:00:00.153317,2.431917413577825,22,2.2665540669674678,26,51,COMPLETE
2590,-0.5083143744880645,-0.17242568978160605,2024-01-16 16:40:17.194873,2024-01-16 16:40:17.320533,0 days 00:00:00.125660,2.370490414221745,21,2.2362477441810134,24,51,COMPLETE
