number,sharpe_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_multiply,params_bb_timeperiod,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
725,-0.05250582115254104,-0.04702722765499359,2024-01-16 12:12:29.523851,2024-01-16 12:12:29.676018,0 days 00:00:00.152167,2.434355697026446,25,2.13099580128978,26,14,COMPLETE
726,-0.3744657548602685,-0.11492727902494977,2024-01-16 12:12:29.677013,2024-01-16 12:12:29.872857,0 days 00:00:00.195844,2.411640659733771,21,2.077809440163845,20,14,COMPLETE
727,0.33453723789156276,0.07649072607536382,2024-01-16 12:12:29.875133,2024-01-16 12:12:30.024888,0 days 00:00:00.149755,2.1973680318836095,21,2.0169428166642756,26,14,COMPLETE
728,0.13310062776216983,0.010420909842197403,2024-01-16 12:12:30.026874,2024-01-16 12:12:30.202917,0 days 00:00:00.176043,2.4322773374375726,19,2.003644160726899,21,14,COMPLETE
729,0.33064655901124484,0.06919501709780107,2024-01-16 12:12:30.204881,2024-01-16 12:12:30.358024,0 days 00:00:00.153143,2.2039522841323325,23,2.058022774813757,26,14,COMPLETE
730,0.6745070975959455,0.12277244171235409,2024-01-16 12:12:30.359054,2024-01-16 12:12:30.525110,0 days 00:00:00.166056,2.4982887755443084,21,2.077809440163845,24,14,COMPLETE
731,0.4985030025690159,0.12511757001568852,2024-01-16 12:12:30.526108,2024-01-16 12:12:30.680449,0 days 00:00:00.154341,2.4209322667088684,24,2.299560308409056,25,14,COMPLETE
732,-0.009133008600155234,-0.07056996653654693,2024-01-16 12:12:30.682412,2024-01-16 12:12:30.845611,0 days 00:00:00.163199,2.338950083738784,16,2.0169428166642756,23,14,COMPLETE
733,-0.09597047291582438,-0.08909233315579357,2024-01-16 12:12:30.846576,2024-01-16 12:12:30.987776,0 days 00:00:00.141200,2.3569506093277948,21,2.1901185229263924,24,14,COMPLETE
734,-0.22515551304841605,-0.1939240735136093,2024-01-16 12:12:30.989042,2024-01-16 12:12:31.175316,0 days 00:00:00.186274,2.026182855792212,16,2.027251485539979,26,14,COMPLETE
735,-0.2125583186150836,-0.10330110485304118,2024-01-16 12:12:31.178685,2024-01-16 12:12:31.342132,0 days 00:00:00.163447,2.3776099501671766,21,2.200823414859903,24,14,COMPLETE
736,0.40295896213355525,0.06431706368738332,2024-01-16 12:12:31.344094,2024-01-16 12:12:31.502329,0 days 00:00:00.158235,2.4982887755443084,26,2.003644160726899,22,14,COMPLETE
737,0.00564272673821432,-0.048406363306067984,2024-01-16 12:12:31.504672,2024-01-16 12:12:31.650394,0 days 00:00:00.145722,2.3569506093277948,21,2.285688092767691,25,14,COMPLETE
738,0.3983780771292304,0.09234094382527175,2024-01-16 12:12:31.651394,2024-01-16 12:12:31.808738,0 days 00:00:00.157344,2.0618461740450025,24,2.003644160726899,26,14,COMPLETE
739,0.655881685263538,0.18756117367345168,2024-01-16 12:12:31.809761,2024-01-16 12:12:31.983459,0 days 00:00:00.173698,2.4982887755443084,19,2.003644160726899,24,14,COMPLETE
740,0.6363572615923292,0.19645058058644893,2024-01-16 12:12:31.984456,2024-01-16 12:12:32.150577,0 days 00:00:00.166121,2.403153857569134,21,2.003644160726899,25,14,COMPLETE
741,0.024333742708230303,-0.028622431642840666,2024-01-16 12:12:32.152668,2024-01-16 12:12:32.359965,0 days 00:00:00.207297,2.3776099501671766,25,2.077809440163845,24,14,COMPLETE
742,0.005738106057597246,-0.03038802051881092,2024-01-16 12:12:32.360962,2024-01-16 12:12:32.571615,0 days 00:00:00.210653,2.3569506093277948,24,2.003644160726899,24,14,COMPLETE
743,0.4985030025690159,0.12511757001568852,2024-01-16 12:12:32.573680,2024-01-16 12:12:32.810917,0 days 00:00:00.237237,2.4982887755443084,24,2.226195006567462,21,14,COMPLETE
744,0.2242005079879795,0.03292777719796632,2024-01-16 12:12:32.812061,2024-01-16 12:12:33.017202,0 days 00:00:00.205141,2.0929654062281577,20,2.10403166405599,24,14,COMPLETE
745,-0.09167425253811125,-0.13630190715290624,2024-01-16 12:12:33.017202,2024-01-16 12:12:33.190648,0 days 00:00:00.173446,2.1466848515968033,17,2.109505565345438,26,14,COMPLETE
746,0.6292228203941532,0.20637884556371985,2024-01-16 12:12:33.192669,2024-01-16 12:12:33.369463,0 days 00:00:00.176794,2.3949403883502054,19,2.003644160726899,24,14,COMPLETE
747,0.21867789224582793,0.031958041308615036,2024-01-16 12:12:33.371424,2024-01-16 12:12:33.559005,0 days 00:00:00.187581,2.411640659733771,26,2.077809440163845,21,14,COMPLETE
748,0.33797550637909435,0.0716619485075718,2024-01-16 12:12:33.560052,2024-01-16 12:12:33.763602,0 days 00:00:00.203550,2.3569506093277948,24,2.1496765639281676,21,14,COMPLETE
749,0.6105223622782069,0.10886813902860978,2024-01-16 12:12:33.764846,2024-01-16 12:12:33.965216,0 days 00:00:00.200370,2.434355697026446,21,2.1395865689768345,26,14,COMPLETE
750,0.4616650543889352,0.05686672997098256,2024-01-16 12:12:33.966352,2024-01-16 12:12:34.207446,0 days 00:00:00.241094,2.438851428325504,24,2.003644160726899,24,15,COMPLETE
751,0.6745070975959455,0.12277244171235409,2024-01-16 12:12:34.208443,2024-01-16 12:12:34.391956,0 days 00:00:00.183513,2.452613770665964,21,2.077809440163845,24,15,COMPLETE
752,0.8186005913662583,0.17612995390189554,2024-01-16 12:12:34.393174,2024-01-16 12:12:34.603729,0 days 00:00:00.210555,2.338950083738784,24,2.0169428166642756,21,15,COMPLETE
753,0.19321371571902382,0.021053252818778675,2024-01-16 12:12:34.606233,2024-01-16 12:12:34.805679,0 days 00:00:00.199446,2.4982887755443084,24,2.089020683801866,26,15,COMPLETE
754,0.6158764715714047,0.17386473963088334,2024-01-16 12:12:34.806716,2024-01-16 12:12:34.976094,0 days 00:00:00.169378,2.293905241406107,19,2.017876638778009,22,15,COMPLETE
755,0.5482721583778735,0.14295298724182914,2024-01-16 12:12:34.978087,2024-01-16 12:12:35.291257,0 days 00:00:00.313170,2.4982887755443084,24,2.1944297902833148,21,15,COMPLETE
756,0.655881685263538,0.18756117367345168,2024-01-16 12:12:35.296921,2024-01-16 12:12:35.579119,0 days 00:00:00.282198,2.4982887755443084,19,2.003644160726899,24,15,COMPLETE
757,0.24520163744146423,0.029017786772123202,2024-01-16 12:12:35.579119,2024-01-16 12:12:35.835557,0 days 00:00:00.256438,2.3518500932869686,22,2.003644160726899,24,15,COMPLETE
758,0.4173252335246581,0.09686809286949298,2024-01-16 12:12:35.838804,2024-01-16 12:12:36.080734,0 days 00:00:00.241930,2.338950083738784,21,2.1024063519251768,25,15,COMPLETE
759,0.5242273616712085,0.13389383811253466,2024-01-16 12:12:36.081951,2024-01-16 12:12:36.314541,0 days 00:00:00.232590,2.3776099501671766,22,2.077809440163845,24,15,COMPLETE
760,0.74885871847991,0.15639427757029722,2024-01-16 12:12:36.315539,2024-01-16 12:12:36.565955,0 days 00:00:00.250416,2.3776099501671766,21,2.003644160726899,24,15,COMPLETE
761,0.30260778019086554,0.04401959767329942,2024-01-16 12:12:36.567910,2024-01-16 12:12:36.774074,0 days 00:00:00.206164,2.4982887755443084,24,2.0169428166642756,21,15,COMPLETE
762,0.5662938768695692,0.18893391507035814,2024-01-16 12:12:36.775042,2024-01-16 12:12:36.965597,0 days 00:00:00.190555,2.4982887755443084,19,2.089020683801866,23,15,COMPLETE
763,0.15209095135150585,0.014681625656102995,2024-01-16 12:12:36.967559,2024-01-16 12:12:37.174641,0 days 00:00:00.207082,2.411640659733771,23,2.077809440163845,26,15,COMPLETE
764,0.6363572615923292,0.19645058058644893,2024-01-16 12:12:37.175637,2024-01-16 12:12:37.366472,0 days 00:00:00.190835,2.403153857569134,21,2.003644160726899,25,15,COMPLETE
765,0.6363572615923292,0.19645058058644893,2024-01-16 12:12:37.368466,2024-01-16 12:12:37.554995,0 days 00:00:00.186529,2.3776099501671766,21,2.003644160726899,26,15,COMPLETE
766,0.6424303794226913,0.18604043800005257,2024-01-16 12:12:37.556990,2024-01-16 12:12:37.749090,0 days 00:00:00.192100,2.403153857569134,19,2.003644160726899,25,15,COMPLETE
767,0.4279608794833538,0.11424867446486062,2024-01-16 12:12:37.750059,2024-01-16 12:12:37.913996,0 days 00:00:00.163937,2.411640659733771,21,2.1947245345568316,26,15,COMPLETE
768,0.6105223622782069,0.10886813902860978,2024-01-16 12:12:37.914994,2024-01-16 12:12:38.084038,0 days 00:00:00.169044,2.3776099501671766,21,2.050346086684196,24,15,COMPLETE
769,-0.2215924605484712,-0.13786260821581833,2024-01-16 12:12:38.085003,2024-01-16 12:12:38.320508,0 days 00:00:00.235505,2.4982887755443084,17,2.003644160726899,22,15,COMPLETE
770,0.8186005913662583,0.17612995390189554,2024-01-16 12:12:38.322774,2024-01-16 12:12:38.491942,0 days 00:00:00.169168,2.3776099501671766,24,2.0407853144311607,21,15,COMPLETE
771,0.2667462130509826,0.0479791634285084,2024-01-16 12:12:38.492907,2024-01-16 12:12:38.651889,0 days 00:00:00.158982,2.4982887755443084,21,2.018969195250194,24,15,COMPLETE
772,0.655881685263538,0.18756117367345168,2024-01-16 12:12:38.653852,2024-01-16 12:12:38.825741,0 days 00:00:00.171889,2.4982887755443084,19,2.003644160726899,24,15,COMPLETE
773,-0.25626505627553764,-0.09785044074553596,2024-01-16 12:12:38.826704,2024-01-16 12:12:39.012726,0 days 00:00:00.186022,2.3414678306353576,21,2.289976481291988,21,15,COMPLETE
774,-0.5684272568445614,-0.30958119246220234,2024-01-16 12:12:39.014722,2024-01-16 12:12:39.194003,0 days 00:00:00.179281,2.0795998280233086,16,2.027251485539979,22,15,COMPLETE
775,0.086941044207104,-0.008813937896536998,2024-01-16 12:12:39.195965,2024-01-16 12:12:39.359986,0 days 00:00:00.164021,2.4982887755443084,19,2.003644160726899,26,15,COMPLETE
776,-0.06504106223866622,-0.0685964388310748,2024-01-16 12:12:39.360947,2024-01-16 12:12:39.516275,0 days 00:00:00.155328,2.3776099501671766,24,2.2542997617427725,22,15,COMPLETE
777,0.024333742708230303,-0.028622431642840666,2024-01-16 12:12:39.518288,2024-01-16 12:12:39.715416,0 days 00:00:00.197128,2.3776099501671766,25,2.0407853144311607,24,15,COMPLETE
778,1.0378805025082591,0.19120756590380808,2024-01-16 12:12:39.716735,2024-01-16 12:12:39.891394,0 days 00:00:00.174659,2.3776099501671766,22,2.089742209111999,25,15,COMPLETE
779,0.007112228758270653,-0.049624929912976797,2024-01-16 12:12:39.892359,2024-01-16 12:12:40.065413,0 days 00:00:00.173054,2.3776099501671766,21,2.2400462661908156,24,15,COMPLETE
780,0.5284245262681568,0.1640064475914427,2024-01-16 12:12:40.066412,2024-01-16 12:12:40.229797,0 days 00:00:00.163385,2.338950083738784,19,2.003644160726899,24,15,COMPLETE
781,0.38713489223063013,0.08864998467942257,2024-01-16 12:12:40.230763,2024-01-16 12:12:40.393213,0 days 00:00:00.162450,2.3776099501671766,24,2.0765222260515515,21,15,COMPLETE
782,0.47698513538204357,0.14717424629188386,2024-01-16 12:12:40.395207,2024-01-16 12:12:40.536766,0 days 00:00:00.141559,2.338950083738784,19,2.0169428166642756,24,15,COMPLETE
783,0.6105223622782069,0.10886813902860978,2024-01-16 12:12:40.537766,2024-01-16 12:12:40.707773,0 days 00:00:00.170007,2.338950083738784,21,2.0169428166642756,24,15,COMPLETE
784,0.15209095135150585,0.014681625656102995,2024-01-16 12:12:40.709767,2024-01-16 12:12:40.880509,0 days 00:00:00.170742,2.434355697026446,23,2.003644160726899,24,15,COMPLETE
785,-0.24292695077584955,-0.18763724705020565,2024-01-16 12:12:40.880509,2024-01-16 12:12:41.045671,0 days 00:00:00.165162,2.3776099501671766,16,2.003644160726899,26,15,COMPLETE
786,0.30260778019086554,0.04401959767329942,2024-01-16 12:12:41.046700,2024-01-16 12:12:41.265260,0 days 00:00:00.218560,2.403153857569134,24,2.003644160726899,21,15,COMPLETE
787,0.6292228203941532,0.20637884556371985,2024-01-16 12:12:41.266261,2024-01-16 12:12:41.434671,0 days 00:00:00.168410,2.3949403883502054,19,2.003644160726899,24,15,COMPLETE
788,0.2997423961971238,0.06157483575650275,2024-01-16 12:12:41.435666,2024-01-16 12:12:41.605641,0 days 00:00:00.169975,2.0006615368464504,21,2.077809440163845,23,15,COMPLETE
789,0.15209095135150585,0.014681625656102995,2024-01-16 12:12:41.607593,2024-01-16 12:12:41.786651,0 days 00:00:00.179058,2.4982887755443084,22,2.050696545637004,24,15,COMPLETE
790,0.09988001864770418,0.006653783868770375,2024-01-16 12:12:41.788634,2024-01-16 12:12:41.957963,0 days 00:00:00.169329,2.3776099501671766,24,2.003644160726899,23,15,COMPLETE
791,0.6158764715714047,0.17386473963088334,2024-01-16 12:12:41.958927,2024-01-16 12:12:42.117756,0 days 00:00:00.158829,2.26142048256824,19,2.003644160726899,22,15,COMPLETE
792,0.3248227864234182,0.06874291288219765,2024-01-16 12:12:42.119753,2024-01-16 12:12:42.290860,0 days 00:00:00.171107,2.1719686998351095,24,2.003644160726899,24,15,COMPLETE
793,0.16967093299401742,0.018760233937748866,2024-01-16 12:12:42.292855,2024-01-16 12:12:42.454637,0 days 00:00:00.161782,2.338950083738784,23,2.0169428166642756,20,15,COMPLETE
794,-0.19835752101743642,-0.1320784259337634,2024-01-16 12:12:42.458633,2024-01-16 12:12:42.634851,0 days 00:00:00.176218,2.1417647229238006,21,2.003644160726899,24,15,COMPLETE
795,0.03885484384875702,-0.024167481732336852,2024-01-16 12:12:42.636911,2024-01-16 12:12:42.801253,0 days 00:00:00.164342,2.338950083738784,25,2.1032320429262277,21,15,COMPLETE
796,0.5212220077893188,0.14346140495515514,2024-01-16 12:12:42.803216,2024-01-16 12:12:42.975032,0 days 00:00:00.171816,2.434355697026446,21,2.003644160726899,24,15,COMPLETE
797,-0.3056587107373281,-0.19068704676954654,2024-01-16 12:12:42.976028,2024-01-16 12:12:43.155854,0 days 00:00:00.179826,2.4982887755443084,16,2.0130642403681174,26,15,COMPLETE
798,0.7193411110374355,0.1570358846592869,2024-01-16 12:12:43.159828,2024-01-16 12:12:43.344303,0 days 00:00:00.184475,2.4002768014554716,19,2.003644160726899,22,15,COMPLETE
799,-0.07671608884876557,-0.09193727063287412,2024-01-16 12:12:43.345300,2024-01-16 12:12:43.521385,0 days 00:00:00.176085,2.411640659733771,17,2.058022774813757,24,15,COMPLETE
800,-0.6616475000661257,-0.3431723514151504,2024-01-16 12:12:43.525371,2024-01-16 12:12:43.746524,0 days 00:00:00.221153,2.1538672544454314,16,2.003644160726899,21,16,COMPLETE
801,-0.0032626151791921923,-0.060853297224661984,2024-01-16 12:12:43.747487,2024-01-16 12:12:43.904474,0 days 00:00:00.156987,2.0828957898456646,19,2.003644160726899,24,16,COMPLETE
802,0.74885871847991,0.15639427757029722,2024-01-16 12:12:43.909460,2024-01-16 12:12:44.125760,0 days 00:00:00.216300,2.354640640280156,21,2.003644160726899,24,16,COMPLETE
803,0.2443526919840078,0.03978675783721556,2024-01-16 12:12:44.126922,2024-01-16 12:12:44.328832,0 days 00:00:00.201910,2.4982887755443084,19,2.0169428166642756,21,16,COMPLETE
804,0.30260778019086554,0.04401959767329942,2024-01-16 12:12:44.329829,2024-01-16 12:12:44.497863,0 days 00:00:00.168034,2.49573326595769,24,2.0407853144311607,21,16,COMPLETE
805,0.13310062776216983,0.010420909842197403,2024-01-16 12:12:44.498828,2024-01-16 12:12:44.682481,0 days 00:00:00.183653,2.338950083738784,19,2.003644160726899,21,16,COMPLETE
806,0.1605702975217462,0.008432283281663615,2024-01-16 12:12:44.683479,2024-01-16 12:12:44.847335,0 days 00:00:00.163856,2.318504044871248,19,2.269541332101529,22,16,COMPLETE
807,0.3952611235989453,0.09394212164641019,2024-01-16 12:12:44.848333,2024-01-16 12:12:45.007891,0 days 00:00:00.159558,2.19873593396343,24,2.003644160726899,22,16,COMPLETE
808,0.30260778019086554,0.04401959767329942,2024-01-16 12:12:45.008850,2024-01-16 12:12:45.174210,0 days 00:00:00.165360,2.394622872202243,24,2.003644160726899,22,16,COMPLETE
809,0.6171581365614105,0.1727782544990933,2024-01-16 12:12:45.175175,2024-01-16 12:12:45.382068,0 days 00:00:00.206893,2.4982887755443084,18,2.003644160726899,24,16,COMPLETE
810,0.05357637522677937,-0.027851599931871647,2024-01-16 12:12:45.383070,2024-01-16 12:12:45.544773,0 days 00:00:00.161703,2.2676626410917615,22,2.1381765579275975,25,16,COMPLETE
811,0.3424047465669666,0.05162906995954799,2024-01-16 12:12:45.545773,2024-01-16 12:12:45.724547,0 days 00:00:00.178774,2.365515115765244,24,2.003644160726899,21,16,COMPLETE
812,-0.006416274881037585,-0.04668925750889926,2024-01-16 12:12:45.725511,2024-01-16 12:12:45.888713,0 days 00:00:00.163202,2.424069193719296,21,2.1827520157094638,24,16,COMPLETE
813,0.11798883794809012,-0.004253481510862969,2024-01-16 12:12:45.891332,2024-01-16 12:12:46.055180,0 days 00:00:00.163848,2.411640659733771,22,2.239885616704705,23,16,COMPLETE
814,0.655881685263538,0.18756117367345168,2024-01-16 12:12:46.057169,2024-01-16 12:12:46.249723,0 days 00:00:00.192554,2.4982887755443084,19,2.003644160726899,24,16,COMPLETE
815,0.7213866880573051,0.22363530003880824,2024-01-16 12:12:46.250767,2024-01-16 12:12:46.416559,0 days 00:00:00.165792,2.4982887755443084,19,2.003644160726899,22,16,COMPLETE
816,0.210882326540941,0.02987641289561111,2024-01-16 12:12:46.418552,2024-01-16 12:12:46.631767,0 days 00:00:00.213215,2.4564179895976057,21,2.003644160726899,26,16,COMPLETE
817,0.08100581263258343,-0.009052868145286653,2024-01-16 12:12:46.632764,2024-01-16 12:12:46.794986,0 days 00:00:00.162222,2.4982887755443084,26,2.149146962996259,24,16,COMPLETE
818,0.07339193507159222,-0.013543030644433856,2024-01-16 12:12:46.796949,2024-01-16 12:12:46.951932,0 days 00:00:00.154983,2.338950083738784,24,2.0169428166642756,23,16,COMPLETE
819,0.17405630194740043,0.018361896226956987,2024-01-16 12:12:46.953919,2024-01-16 12:12:47.120262,0 days 00:00:00.166343,2.411640659733771,18,2.058022774813757,21,16,COMPLETE
820,0.15209095135150585,0.014681625656102995,2024-01-16 12:12:47.122289,2024-01-16 12:12:47.293139,0 days 00:00:00.170850,2.4982887755443084,22,2.089742209111999,25,16,COMPLETE
821,0.18029438890602822,0.017577595045602978,2024-01-16 12:12:47.295134,2024-01-16 12:12:47.490027,0 days 00:00:00.194893,2.4982887755443084,22,2.003644160726899,22,16,COMPLETE
822,0.2443526919840078,0.03978675783721556,2024-01-16 12:12:47.492024,2024-01-16 12:12:47.676573,0 days 00:00:00.184549,2.4982887755443084,19,2.0169428166642756,21,16,COMPLETE
823,0.13310062776216983,0.010420909842197403,2024-01-16 12:12:47.677570,2024-01-16 12:12:47.889156,0 days 00:00:00.211586,2.338950083738784,19,2.003644160726899,21,16,COMPLETE
824,0.6105223622782069,0.10886813902860978,2024-01-16 12:12:47.889156,2024-01-16 12:12:48.059222,0 days 00:00:00.170066,2.3776099501671766,21,2.077809440163845,25,16,COMPLETE
825,0.7193411110374355,0.1570358846592869,2024-01-16 12:12:48.062242,2024-01-16 12:12:48.257371,0 days 00:00:00.195129,2.4982887755443084,19,2.089020683801866,22,16,COMPLETE
826,0.6292228203941532,0.20637884556371985,2024-01-16 12:12:48.260362,2024-01-16 12:12:48.432114,0 days 00:00:00.171752,2.403153857569134,19,2.003644160726899,24,16,COMPLETE
827,0.5284245262681568,0.1640064475914427,2024-01-16 12:12:48.433148,2024-01-16 12:12:48.597364,0 days 00:00:00.164216,2.3569506093277948,19,2.003644160726899,24,16,COMPLETE
828,0.5341450343890356,0.1409738030253911,2024-01-16 12:12:48.599315,2024-01-16 12:12:48.766224,0 days 00:00:00.166909,2.338950083738784,18,2.003644160726899,24,16,COMPLETE
829,0.047580051731650426,-0.02158346375619459,2024-01-16 12:12:48.767258,2024-01-16 12:12:48.931535,0 days 00:00:00.164277,2.3569506093277948,25,2.0169428166642756,26,16,COMPLETE
830,0.41413864949263113,0.10223141549067591,2024-01-16 12:12:48.932541,2024-01-16 12:12:49.136774,0 days 00:00:00.204233,2.4209322667088684,20,2.0471572534605604,26,16,COMPLETE
831,-0.015569724999459893,-0.03643864129560484,2024-01-16 12:12:49.138767,2024-01-16 12:12:49.313699,0 days 00:00:00.174932,2.338950083738784,23,2.003644160726899,24,16,COMPLETE
832,0.7213866880573051,0.22363530003880824,2024-01-16 12:12:49.314695,2024-01-16 12:12:49.484398,0 days 00:00:00.169703,2.4982887755443084,19,2.003644160726899,22,16,COMPLETE
833,0.44834983103544285,0.109982205348157,2024-01-16 12:12:49.486394,2024-01-16 12:12:49.657400,0 days 00:00:00.171006,2.338950083738784,22,2.003644160726899,23,16,COMPLETE
834,0.6409762640444215,0.17433655096463327,2024-01-16 12:12:49.659364,2024-01-16 12:12:49.830311,0 days 00:00:00.170947,2.4209322667088684,22,2.2647512103502425,26,16,COMPLETE
835,-0.307876035101337,-0.11348503113002038,2024-01-16 12:12:49.831314,2024-01-16 12:12:50.009127,0 days 00:00:00.177813,2.199767179080872,19,2.0407853144311607,20,16,COMPLETE
836,0.40010133448314367,0.09654359394466311,2024-01-16 12:12:50.010126,2024-01-16 12:12:50.169123,0 days 00:00:00.158997,2.411640659733771,21,2.0169428166642756,26,16,COMPLETE
837,-0.09597047291582438,-0.08909233315579357,2024-01-16 12:12:50.171143,2024-01-16 12:12:50.318092,0 days 00:00:00.146949,2.4257504486050134,21,2.258767159219642,25,16,COMPLETE
838,0.6204431597324827,0.20483401285383238,2024-01-16 12:12:50.319089,2024-01-16 12:12:50.499594,0 days 00:00:00.180505,2.411640659733771,19,2.058022774813757,26,16,COMPLETE
839,-0.7005213459057476,-0.24176870987851073,2024-01-16 12:12:50.500597,2024-01-16 12:12:50.668158,0 days 00:00:00.167561,2.2446533959169046,21,2.003644160726899,21,16,COMPLETE
840,0.8186005913662583,0.17612995390189554,2024-01-16 12:12:50.669180,2024-01-16 12:12:50.850939,0 days 00:00:00.181759,2.438851428325504,24,2.1322472019547627,20,16,COMPLETE
841,-0.3413030251910011,-0.1527369037812788,2024-01-16 12:12:50.851936,2024-01-16 12:12:51.020615,0 days 00:00:00.168679,2.0573544683890743,24,2.0407853144311607,21,16,COMPLETE
842,-0.19835752101743642,-0.1320784259337634,2024-01-16 12:12:51.021626,2024-01-16 12:12:51.191734,0 days 00:00:00.170108,2.148365258695686,21,2.003644160726899,24,16,COMPLETE
843,0.6292228203941532,0.20637884556371985,2024-01-16 12:12:51.192740,2024-01-16 12:12:51.371559,0 days 00:00:00.178819,2.4257504486050134,19,2.003644160726899,24,16,COMPLETE
844,0.19321371571902382,0.021053252818778675,2024-01-16 12:12:51.373555,2024-01-16 12:12:51.568437,0 days 00:00:00.194882,2.3776099501671766,24,2.018114284571951,26,16,COMPLETE
845,0.25589099460512454,0.04322732978318939,2024-01-16 12:12:51.570445,2024-01-16 12:12:51.770200,0 days 00:00:00.199755,2.4982887755443084,24,2.102317986597064,24,16,COMPLETE
846,1.0378805025082591,0.19120756590380808,2024-01-16 12:12:51.773187,2024-01-16 12:12:51.949485,0 days 00:00:00.176298,2.3776099501671766,22,2.003644160726899,22,16,COMPLETE
847,0.373352339250835,0.05771664778854685,2024-01-16 12:12:51.951449,2024-01-16 12:12:52.116865,0 days 00:00:00.165416,2.4982887755443084,24,2.0172335093898237,24,16,COMPLETE
848,0.8186005913662583,0.17612995390189554,2024-01-16 12:12:52.118830,2024-01-16 12:12:52.280619,0 days 00:00:00.161789,2.3983741333134625,24,2.058022774813757,21,16,COMPLETE
849,-0.6270407936951318,-0.17937841198711638,2024-01-16 12:12:52.282616,2024-01-16 12:12:52.444850,0 days 00:00:00.162234,2.4209322667088684,21,2.0471572534605604,20,16,COMPLETE
850,0.3879427374633218,0.08889071478118155,2024-01-16 12:12:52.445845,2024-01-16 12:12:52.639637,0 days 00:00:00.193792,2.338950083738784,23,2.057674615308964,23,17,COMPLETE
851,0.6292228203941532,0.20637884556371985,2024-01-16 12:12:52.641630,2024-01-16 12:12:52.798292,0 days 00:00:00.156662,2.4257504486050134,19,2.003644160726899,24,17,COMPLETE
852,0.8424098651638644,0.14776172626539236,2024-01-16 12:12:52.799328,2024-01-16 12:12:52.992260,0 days 00:00:00.192932,2.3776099501671766,21,2.077809440163845,24,17,COMPLETE
853,0.6363572615923292,0.19645058058644893,2024-01-16 12:12:52.993257,2024-01-16 12:12:53.162126,0 days 00:00:00.168869,2.338950083738784,21,2.003644160726899,26,17,COMPLETE
854,0.18415369149461774,0.021964097583787066,2024-01-16 12:12:53.164123,2024-01-16 12:12:53.338216,0 days 00:00:00.174093,2.4982887755443084,24,2.1453244605617328,25,17,COMPLETE
855,-0.09597047291582438,-0.08909233315579357,2024-01-16 12:12:53.339219,2024-01-16 12:12:53.489064,0 days 00:00:00.149845,2.3776099501671766,21,2.2481851655947005,25,17,COMPLETE
856,0.5482721583778735,0.14295298724182914,2024-01-16 12:12:53.489064,2024-01-16 12:12:53.649397,0 days 00:00:00.160333,2.438851428325504,24,2.1322472019547627,22,17,COMPLETE
857,-0.16664131287293057,-0.11552749524790684,2024-01-16 12:12:53.650425,2024-01-16 12:12:53.795452,0 days 00:00:00.145027,2.050005180963456,22,2.1471879063025288,25,17,COMPLETE
858,0.5121312739733763,0.13554073426796534,2024-01-16 12:12:53.796484,2024-01-16 12:12:53.992957,0 days 00:00:00.196473,2.3776099501671766,19,2.013247721915731,22,17,COMPLETE
859,0.27138633729007555,0.04956753689481104,2024-01-16 12:12:53.994115,2024-01-16 12:12:54.229357,0 days 00:00:00.235242,2.4982887755443084,22,2.003644160726899,24,17,COMPLETE
860,0.6634998233985399,0.13546247020454658,2024-01-16 12:12:54.230612,2024-01-16 12:12:54.411186,0 days 00:00:00.180574,2.3776099501671766,21,2.077809440163845,26,17,COMPLETE
861,0.2667462130509826,0.0479791634285084,2024-01-16 12:12:54.413215,2024-01-16 12:12:54.580461,0 days 00:00:00.167246,2.4602770971113888,21,2.0169428166642756,25,17,COMPLETE
862,0.5341450343890356,0.1409738030253911,2024-01-16 12:12:54.581457,2024-01-16 12:12:54.739609,0 days 00:00:00.158152,2.3949403883502054,18,2.003644160726899,24,17,COMPLETE
863,0.018106397856641445,-0.03854577232617715,2024-01-16 12:12:54.740607,2024-01-16 12:12:54.889414,0 days 00:00:00.148807,2.3776099501671766,22,2.122558251564034,22,17,COMPLETE
864,0.6292228203941532,0.20637884556371985,2024-01-16 12:12:54.890421,2024-01-16 12:12:55.051405,0 days 00:00:00.160984,2.4982887755443084,19,2.182822127918639,26,17,COMPLETE
865,0.4109764057265307,0.1123203927470155,2024-01-16 12:12:55.052401,2024-01-16 12:12:55.195044,0 days 00:00:00.142643,2.2165306909166964,19,2.003644160726899,24,17,COMPLETE
866,0.47698513538204357,0.14717424629188386,2024-01-16 12:12:55.196041,2024-01-16 12:12:55.366742,0 days 00:00:00.170701,2.307580113796031,19,2.0005361973738602,24,17,COMPLETE
867,0.8186005913662583,0.17612995390189554,2024-01-16 12:12:55.368856,2024-01-16 12:12:55.545088,0 days 00:00:00.176232,2.338950083738784,24,2.0169428166642756,21,17,COMPLETE
868,-0.6364517390914101,-0.32316639443622336,2024-01-16 12:12:55.548048,2024-01-16 12:12:55.713654,0 days 00:00:00.165606,2.3776099501671766,16,2.277106702291118,23,17,COMPLETE
869,0.655881685263538,0.18756117367345168,2024-01-16 12:12:55.714651,2024-01-16 12:12:55.887270,0 days 00:00:00.172619,2.4982887755443084,19,2.003644160726899,24,17,COMPLETE
